user_name,user_id,user_age,user_gender,user_province,user_city,user_introduce,comment,comment_id,praise,date,year,month,day,hour,new_user_id,province_name,cut,emotion_score
像一世葵戈,343660216,0,0,0,100.0,都要好好的,广安电子国风是什么榜单啊,6007490343.0,1,2023-11-17 16:09:00,2023,11,17,16,343660216,,广安 电子 国风 是 什么 榜单 啊,0.19155951352332745
笨蛋小小临,3397946174,0,2,430000,430400.0,,我怎么记得以前那一段没有男声的,6005505490.0,2,2023-11-13 14:47:00,2023,11,13,14,3397946174,湖南省,我 怎么 记得 以前 那 一段 没有 男声 的,0.8729735150318264
孤竹流萤,633544996,23,2,510000,510100.0,琴瑟愿与，共沐春秋。,成都场听到了琉璃，心满意足,6005140347.0,10,2023-11-12 18:42:00,2023,11,12,18,633544996,四川省,成都 场 听到 了 琉璃   心满意足,0.7656957712000422
yichya,63706128,0,1,0,100.0,,现场打卡[多多大笑],6004733997.0,2,2023-11-11 22:57:00,2023,11,11,22,63706128,,现场 打卡   多多 大笑  ,0.5138192524774884
银璃Rachel,8448999037,16,2,440000,440700.0,异次临倾，步步唯银～                                                      我是临姐的小银子，小银铃呀,在生日这天听最喜欢的歌琉璃者，如你如歌生日快乐?,6003209456.0,12,2023-11-08 20:00:00,2023,11,8,20,8448999037,广东省,在 生日 这天 听 最 喜欢 的 歌 琉璃 者   如 你 如歌 生日快乐  ,0.9913973992811463
_幸_会_,1519839627,0,2,0,100.0,理榜回到前四十！！！,寻找那时的回忆,6002999245.0,1,2023-11-08 08:31:00,2023,11,8,8,1519839627,,寻找 那时 的 回忆,0.9900582594734542
眼中永远有星辰大海,1605548135,21,2,310000,310101.0,,每次听这首歌都会被鼓励到,6001330560.0,1,2023-11-04 18:40:00,2023,11,4,18,1605548135,上海市,每次 听 这 首歌 都 会 被 鼓励 到,0.9873068626898714
半城旧夜,437144006,20,2,130000,130700.0,如果不知为何而活，那就为了我而活下去吧。,我真的好喜欢好喜欢好喜欢这首,6001220991.0,10,2023-11-04 13:36:00,2023,11,4,13,437144006,河北省,我 真的 好 喜欢 好 喜欢 好 喜欢 这首,0.9883164766356811
偷风-不偷月,408146299,22,0,340000,340300.0,不好意思打扰您上网了 ，这边您直接补偿我十元，您看可以接受吗？,在扣扣音乐如一下面也看见你了诶,6001091808.0,2,2023-11-04 05:30:00,2023,11,4,5,408146299,安徽省,在 扣扣 音乐 如 一 下面 也 看见 你 了 诶,0.4426885317293606
华枝春满天心月圆1809,1610750525,0,1,350000,350500.0,,我也是,6000920846.0,1,2023-11-03 21:22:00,2023,11,3,21,1610750525,福建省,我 也 是,0.5262327818078083
辣鸡洋的甜道长,3237326027,0,0,350000,350100.0,,看见这句话的第一眼我就知道说的是谁了，是陆准哥哥，我没玩千盈，所以我不太能理解千盈的心境，但是我能明白那种痛的感觉,6000866331.0,0,2023-11-03 19:20:00,2023,11,3,19,3237326027,福建省,看见 这句 话 的 第一眼 我 就 知道 说 的 是 谁 了   是 陆准 哥哥   我 没玩千盈   所以 我 不太能 理解 千盈 的 心境   但是 我能 明白 那种 痛 的 感觉,0.9995275688096132
八嘎呀鹿呀嘎八,8664409911,0,0,0,100.0,,为啥我听一卡一卡的？,6000861703.0,1,2023-11-03 19:14:00,2023,11,3,19,8664409911,,为啥 我 听 一卡 一卡 的  ,0.02057584211742547
动感小丸子波,55529052,28,2,210000,210100.0,,走走散散心,6000114358.0,1,2023-11-02 08:45:00,2023,11,2,8,55529052,辽宁省,走走 散散心,0.5125680495964897
迎黎嗜夜,1488341172,0,2,0,100.0,坦然以对，open to life～,好听,6000089497.0,1,2023-11-02 06:19:00,2023,11,2,6,1488341172,,好听,0.33333333333333337
暮色对饮茶,7828819371,20,1,340000,341100.0,我生已悦我，而非他人所困。,希望，南京站能听到《琉璃》,5999577337.0,2,2023-10-31 23:35:00,2023,10,31,23,7828819371,安徽省,希望   南京站 能 听到   琉璃  ,0.4069906572459915
958hudu,8070778857,20,2,320000,320100.0,,好勇敢的歌???,5999194930.0,2,2023-10-31 00:18:00,2023,10,31,0,8070778857,江苏省,好 勇敢 的 歌  ,0.9470860610200221
Jody_Mirror,1531655638,20,2,320000,321200.0,是个车万厨、普通的术力口歌迷，也很喜欢听陈致逸老师的曲子。最喜欢的角色是博丽灵梦。,不知道为什么每次听完都会想到高畑勋导演的辉夜姬物语,5998557703.0,2,2023-10-29 18:26:00,2023,10,29,18,1531655638,江苏省,不 知道 为什么 每次 听 完 都 会 想到 高畑勋 导演 的 辉夜 姬 物语,0.9658291187781815
缘瞥,414823855,22,1,110000,110101.0,,10.21的琉璃好透明,5995312438.0,10,2023-10-22 16:17:00,2023,10,22,16,414823855,北京市,  的 琉璃 好 透明,0.5010183113263444
知黑_守白_,132168789,0,1,0,100.0,你是刺槐我是暮夏,听哭了,5995284611.0,1,2023-10-22 15:08:00,2023,10,22,15,132168789,,听 哭 了,0.7558498544080097
树洞挪威,352534193,0,1,510000,511000.0,,在北京听到了！,5995233825.0,2,2023-10-22 12:44:00,2023,10,22,12,352534193,四川省,在 北京 听到 了  ,0.4325469446769755
瀞山,6335135006,0,1,120000,120101.0,耳机里藏着与世隔绝的温柔。,听这首歌写了人生第一首词，还往大家不吝赐教[多多可怜][多多可怜][多多可怜]双调忆王孙·首词（癸卯九月初六，阅赏荷，听琉璃首作）白沙又覆芷兰汀。朔风起，如芒似星。江舟万里多沉浮，西北南，几浊清。残铜犹留晨钟音。时节异，仍堪天命！枯荣云泥太憾恨，荒唐去，意未尽。,5995041488.0,13,2023-10-22 00:07:00,2023,10,22,0,6335135006,天津市,听 这 首歌 写 了 人生 第一首 词   还 往 大家 不吝赐教   多多 可怜   多多 可怜   多多 可怜   双调忆 王孙 · 首词   癸卯 九月初 六   阅赏 荷   听 琉璃 首作   白沙 又 覆芷兰 汀   朔风 起   如芒 似星   江舟 万里 多 沉浮   西北 南   几浊 清   残铜 犹留 晨钟 音   时节 异   仍堪 天命   枯荣 云泥 太 憾恨   荒唐 去   意 未尽  ,0.9999994258790507
KimoQiu,592846269,20,2,130000,131000.0,配音，古风，二次元，原耽，音乐剧，总之啥都听听,我还在那场名叫银临的梦里[流泪][流泪][流泪]演唱会戒断谁懂[流泪][流泪][流泪],5994967553.0,8,2023-10-21 22:10:00,2023,10,21,22,592846269,河北省,我 还 在 那场 名叫 银临 的 梦里   流泪   流泪   流泪   演唱会 戒断 谁 懂   流泪   流泪   流泪  ,0.9999967726792756
小W的大world,266693082,0,2,0,100.0,,今天唱了这首好好听,5994963113.0,4,2023-10-21 21:57:00,2023,10,21,21,266693082,,今天 唱 了 这首 好好 听,0.9400348124449838
宇宙编辑嘿洞,63699069,0,2,0,100.0,无音乐不黑泡不疯魔/古风歌YYDS/是双重性格的INFJ。,他眼中的临子：一生奔赴一场大无畏梦境,5994937344.0,2,2023-10-21 21:13:00,2023,10,21,21,63699069,,他 眼中 的 临子   一生 奔赴 一场 大无畏 梦境,0.990680714427083
凑不崎豆腐,5170250823,0,0,1000000,100.0,,都是三年前的歌了 天啊,5994141196.0,2,2023-10-20 01:14:00,2023,10,20,1,5170250823,,都 是 三年 前 的 歌 了   天 啊,0.6193051026982688
再吃就抱不动了_,1491276662,0,2,0,100.0,荣幸之至,我不能死在这里，我的骨血要葬在家乡,5993695301.0,2,2023-10-19 00:37:00,2023,10,19,0,1491276662,,我 不能 死 在 这里   我 的 骨血 要葬 在 家乡,0.5860607296069947
金流苏,510694477,0,0,150000,150100.0,,每次听琉璃都是治愈的过程，白天经历的杂乱会慢慢归于平静，消耗的能量好像也回来了,5993649647.0,2,2023-10-18 23:32:00,2023,10,18,23,510694477,内蒙古自治区,每次 听 琉璃 都 是 治愈 的 过程   白天 经历 的 杂乱 会 慢慢 归于 平静   消耗 的 能量 好像 也 回来 了,0.9987364974763183
谓韵,1674334076,20,0,450000,450100.0,,姐妹真的好棒，现在也是一样的困扰[痛苦],5989434940.0,0,2023-10-10 18:57:00,2023,10,10,18,1674334076,广西壮族自治区,姐妹 真的 好棒   现在 也 是 一样 的 困扰   痛苦  ,0.9539460864286984
旺旺碎碎冰_香草冰淇淋,504526376,0,2,510000,510100.0,,失落???迷茫必听歌曲,5989331469.0,1,2023-10-10 12:50:00,2023,10,10,12,504526376,四川省,失落   迷茫 必 听歌曲,0.9993339895525151
人间顾我,3280552812,23,2,370000,371300.0,,为什么副歌我总是幻听牵丝戏[多多捂脸],5988167448.0,2,2023-10-07 20:43:00,2023,10,7,20,3280552812,山东省,为什么 副歌 我 总是 幻听 牵丝戏   多多 捂脸  ,0.8659832594211987
夜影醉酒,1333140658,23,1,440000,440500.0,远山长慕 寒鸦声渡,那首《灼》，没听过的小伙伴可以试听一下哦哈哈,5987680018.0,1,2023-10-06 16:54:00,2023,10,6,16,1333140658,广东省,那首   灼   没 听 过 的 小伙伴 可以 试听 一下 哦 哈哈,0.7805132162457994
夜影醉酒,1333140658,23,1,440000,440500.0,远山长慕 寒鸦声渡,很好听不过rap部分确实有瑕，大家有意见提出来也是为了银临子能唱的更好进步更多做出更优秀的作品吧！勇于尝试不同曲风我觉得是非常不错的，停滞不前才是真的失败，那种灼，就是我非常喜欢的不算古风的一首吧。银临子继续加油哦！做大做强变大大滴金子哈哈哈,5987679087.0,2,2023-10-06 16:53:00,2023,10,6,16,1333140658,广东省,很 好听 不过   部分 确实 有 瑕   大家 有 意见 提出 来 也 是 为了 银临子 能 唱 的 更好 进步 更 多 做出 更 优秀 的 作品 吧   勇于 尝试 不同 曲风 我 觉得 是 非常 不错 的   停滞不前 才 是 真的 失败   那种 灼   就是 我 非常 喜欢 的 不算 古风 的 一首 吧   银临子 继续 加油 哦   做 大 做 强变 大大 滴 金子 哈哈哈,0.9999994818083539
lostbutterfly_rin,98571954,0,2,540000,542400.0,爱如春日的霜,会不会有去rap版 山里人有点懵emm,5986769442.0,1,2023-10-04 22:33:00,2023,10,4,22,98571954,西藏自治区,会 不会 有 去   版   山里人 有点 懵  ,0.6340380559362712
变成一个月半子,3422604667,2,2,360000,360700.0,否极泰来,少女的奇遇,5985323553.0,3,2023-10-02 01:09:00,2023,10,2,1,3422604667,江西省,少女 的 奇遇,0.9212839913777965
顾名思--,6476067125,0,2,0,100.0,,真的很好听，是我继棠梨煎雪和牵丝戏后最喜欢的一首，歌词就很琉璃透彻，加上穷叔和临姐的搭配，简直[流泪],5984909378.0,29,2023-10-01 10:25:00,2023,10,1,10,6476067125,,真的 很 好听   是 我 继 棠梨 煎 雪 和 牵丝戏 后 最 喜欢 的 一首   歌词 就 很 琉璃 透彻   加上 穷叔 和 临姐 的 搭配   简直   流泪  ,0.9999983218901912
鸣珂Rachel,4990792968,0,1,0,100.0,,一晃都四专了,5983984738.0,3,2023-09-29 15:24:00,2023,9,29,15,4990792968,,一晃 都 四 专 了,0.730002372207988
徘槐_,3294242359,15,2,110000,110101.0,烟花易逝 人情常存,银临的歌里最喜欢的一首,5983586784.0,2,2023-09-28 23:47:00,2023,9,28,23,3294242359,北京市,银临 的 歌里 最 喜欢 的 一首,0.9011710063480861
爆炸de777,2122960666,0,1,410000,410400.0,,似玉无瑕皎月牙，丰腴润婉笑盈花。追忆往昔共吟曲，琉璃易碎梦浮华。----你的哈咪作，此诗以铭记我心中所爱之琉璃,5982151819.0,3,2023-09-25 22:42:00,2023,9,25,22,2122960666,河南省,似玉 无瑕 皎 月牙   丰腴 润婉笑 盈花   追 忆往昔 共吟曲   琉璃 易碎 梦 浮华   你 的 哈咪作   此诗 以 铭记 我 心中 所爱 之 琉璃,0.9995583349447407
#NAME?,2140393636,20,1,320000,320900.0,,大一刚来到大学时很迷茫，高考后似乎所有任务都完成了，不知该做什么，没有目标，整天想着高中的事“向何方归去”渐渐地也知道了该做什么，努力学习，转专业，参加比赛，提高绩点。年少只有一回，任他人轻慢、艳羡，我只需奔赴自己那一生一场的大无畏梦境,5981676716.0,20,2023-09-24 22:04:00,2023,9,24,22,2140393636,江苏省,大一刚 来到 大学 时 很 迷茫   高考 后 似乎 所有 任务 都 完成 了   不知 该 做 什么   没有 目标   整天 想着 高中 的 事   向 何方 归去   渐渐 地 也 知道 了 该 做 什么   努力学习   转 专业   参加 比赛   提高 绩点   年少 只有 一回   任 他人 轻慢   艳羡   我 只 需 奔赴 自己 那 一生 一场 的 大无畏 梦境,0.999999989579473
雨中的歌笙,535824986,0,2,0,100.0,我希望自己以后可以热爱生活，热爱世界，我想养只猫,好美,5980604935.0,0,2023-09-23 10:35:00,2023,9,23,10,535824986,,好美,0.9119686661707733
天將明YS,3397994055,21,1,460000,469032.0,一生奔赴一场大无畏梦境，世人轻慢或艳羡着你。,还有七个多小时，等不及[鬼脸],5979417072.0,1,2023-09-20 10:45:00,2023,9,20,10,3397994055,海南省,还有 七个 多 小时   等不及   鬼脸  ,0.5261854881990434
天將明YS,3397994055,21,1,460000,469032.0,一生奔赴一场大无畏梦境，世人轻慢或艳羡着你。,昨晚激动的没睡着觉[色],5979373174.0,1,2023-09-20 07:29:00,2023,9,20,7,3397994055,海南省,昨晚 激动 的 没 睡着觉   色  ,0.11994430500303555
七点了还不起床,1600723929,16,2,220000,220100.0,,整好,5978748164.0,1,2023-09-18 17:03:00,2023,9,18,17,1600723929,吉林省,整好,0.5394609404395874
匀隐-允影,8506994664,0,2,0,100.0,蓝青绾。“我在君处君在我，情无尽时尽无情”爱古典文学，爱宫崎骏，爱漫画，爱安徒生童话，爱荡秋千，爱山楂酱，爱一草一木，不养宠物。爱清水般淡而有味、醇厚隽永。爱舒展的纯音，爱诗情画意的歌词。（不赶流行，喜欢的大多数歌都小众甚至冷门）想作长情且衷情的少女，温柔优雅的公主殿下。,即便我与全世界的规则标准不见容，我也要但凭自己心意塑造一盏恒星般的琉璃,5978629988.0,2,2023-09-18 10:31:00,2023,9,18,10,8506994664,,即便 我 与 全世界 的 规则 标准 不见 容   我 也 要 但 凭 自己 心意 塑造 一盏 恒星 般的 琉璃,0.39736142478156977
_言_叶,1418707554,0,2,360000,360100.0,,我身寄为天地客，料君沉浮人海中。,5978598584.0,2,2023-09-18 08:33:00,2023,9,18,8,1418707554,江西省,我身 寄为 天地 客   料君 沉浮 人海中  ,0.9991465200668216
云山落暮,8317499969,0,0,0,100.0,,会被打动，那便是心还在。心在，便不是比干。,5978443970.0,2,2023-09-17 22:27:00,2023,9,17,22,8317499969,,会 被 打动   那 便是 心 还 在   心在   便 不是 比干  ,0.9361688433133231
cj即墨如雪,1758011334,0,0,530000,530100.0,,有的我扎根在戈壁，我走过村落，走过城镇，听见他们喊我蒲公英，我又留了长发，但我不再哭泣，等晚风再次轻抚我的脸颊，我会陪着你远行。,5978303486.0,3,2023-09-17 17:23:00,2023,9,17,17,1758011334,云南省,有 的 我 扎根 在 戈壁   我 走过 村落   走过 城镇   听见 他们 喊 我 蒲公英   我 又 留 了 长发   但 我 不再 哭泣   等 晚风 再次 轻抚 我 的 脸颊   我会 陪 着 你 远行  ,0.9930570713696539
cj即墨如雪,1758011334,0,0,530000,530100.0,,我喜欢朝阳温柔，眷恋晚霞温柔，爱上月光清影，倾慕雨后初晴。每当晚风唤起虫鸣，你知道我有多想陪你去流浪啊，只是这天地无垠，每一束花开都被赋予了根系。唯有你不忍见我哭泣，你摇晃我的肩膀，我的发丝飘散在风里，化作一个个小小的我，你说要带我远行，我飞过高山，飞过河流，累了停在荒野，,5978298468.0,5,2023-09-17 17:07:00,2023,9,17,17,1758011334,云南省,我 喜欢 朝阳 温柔   眷恋 晚霞 温柔   爱上 月光 清影   倾慕 雨后 初晴   每当 晚风 唤起 虫鸣   你 知道 我 有 多 想 陪你去 流浪 啊   只是 这 天地 无垠   每 一束花 开 都 被 赋予 了 根系   唯有 你 不忍 见 我 哭泣   你 摇晃 我 的 肩膀   我 的 发丝 飘散在 风 里   化作 一个个 小小的 我   你 说 要 带 我 远行   我 飞过 高山   飞过 河流   累 了 停 在 荒野  ,0.9999998521300805
珞麑柒,1666382824,0,2,0,100.0,故事外的人,是呀?,5977906670.0,2,2023-09-16 22:44:00,2023,9,16,22,1666382824,,是 呀  ,0.5262327818078083
三磷酸腺苷_33,1745217791,0,0,1000000,1007100.0,33,商连老师！,5977739579.0,3,2023-09-16 16:45:00,2023,9,16,16,1745217791,,商连 老师  ,0.9363021785057482
今晚吃什么Rachel,401216971,0,2,0,100.0,,2023年9月15日，再临琉璃声,5977442604.0,8,2023-09-15 23:43:00,2023,9,15,23,401216971,,  年   月   日   再临 琉璃 声,0.07752415858259909
浮生若梦一场秋雨,1289360639,0,1,130000,130100.0,让我与你 重塑人间,我永远喜爱音乐与诗词,5977422213.0,2,2023-09-15 23:02:00,2023,9,15,23,1289360639,河北省,我 永远 喜爱 音乐 与 诗词,0.991948416010984
羽之本,3984021081,0,0,310000,310101.0,,真假的,5977095789.0,0,2023-09-15 06:24:00,2023,9,15,6,3984021081,上海市,真假 的,0.8333333333333333
孤竹流萤,633544996,23,2,510000,510100.0,琴瑟愿与，共沐春秋。,三专最爱的一首歌，词曲都很美，刚出来那会儿就一直单曲循环，2023了还是会被同一首歌打动,5977017738.0,3,2023-09-15 00:05:00,2023,9,15,0,633544996,四川省,三专 最爱 的 一首歌   词曲 都 很 美   刚 出来 那会儿 就 一直 单曲 循环   了 还是 会 被 同一首歌 打动,0.9945620408018407
风雨寒寒风雨,348891023,19,0,230000,230100.0,高考加油,凑个12306评论[大笑],5976515433.0,1,2023-09-13 20:33:00,2023,9,13,20,348891023,黑龙江省,凑个   评论   大笑  ,0.5224971650841023
伯阳a,5204656140,0,1,340000,341800.0,,邪淫破命破身破运，一生不遂心意，望及早回头，坚心戒色，多行善事。愿你健康快乐。,5976394655.0,1,2023-09-13 13:19:00,2023,9,13,13,5204656140,安徽省,邪淫 破命 破身 破运   一生 不遂 心意   望 及早 回头   坚心 戒色   多行 善事   愿 你 健康 快乐  ,0.9988939787855755
阔步河山清旷,1815215077,0,0,130000,130100.0,,三专启动！,5975970026.0,1,2023-09-12 10:06:00,2023,9,12,10,1815215077,河北省,三专 启动  ,0.28586445681058004
