user_name,user_id,user_age,user_gender,user_province,user_city,user_introduce,comment,comment_id,praise,date,year,month,day,hour,new_user_id,province_name
爆炸de777,2122960666,0,1,410000,410400.0,,似玉无瑕皎月牙，丰腴润婉笑盈花。追忆往昔共吟曲，琉璃易碎梦浮华。----你的哈咪作，此诗以铭记我心中所爱之琉璃,5982151819.0,3,2023-09-25 22:42:00,2023,9,25,22,2122960666,河南省
#NAME?,2140393636,20,1,320000,320900.0,,大一刚来到大学时很迷茫，高考后似乎所有任务都完成了，不知该做什么，没有目标，整天想着高中的事“向何方归去”渐渐地也知道了该做什么，努力学习，转专业，参加比赛，提高绩点。年少只有一回，任他人轻慢、艳羡，我只需奔赴自己那一生一场的大无畏梦境,5981676716.0,20,2023-09-24 22:04:00,2023,9,24,22,2140393636,江苏省
雨中的歌笙,535824986,0,2,0,100.0,我希望自己以后可以热爱生活，热爱世界，我想养只猫,好美,5980604935.0,0,2023-09-23 10:35:00,2023,9,23,10,535824986,
天將明YS,3397994055,21,1,460000,469032.0,一生奔赴一场大无畏梦境，世人轻慢或艳羡着你。,还有七个多小时，等不及[鬼脸],5979417072.0,1,2023-09-20 10:45:00,2023,9,20,10,3397994055,海南省
天將明YS,3397994055,21,1,460000,469032.0,一生奔赴一场大无畏梦境，世人轻慢或艳羡着你。,昨晚激动的没睡着觉[色],5979373174.0,1,2023-09-20 07:29:00,2023,9,20,7,3397994055,海南省
七点了还不起床,1600723929,16,2,220000,220100.0,,整好,5978748164.0,1,2023-09-18 17:03:00,2023,9,18,17,1600723929,吉林省
匀隐-允影,8506994664,0,2,0,100.0,蓝青绾。“我在君处君在我，情无尽时尽无情”爱古典文学，爱宫崎骏，爱漫画，爱安徒生童话，爱荡秋千，爱山楂酱，爱一草一木，不养宠物。爱清水般淡而有味、醇厚隽永。爱舒展的纯音，爱诗情画意的歌词。（不赶流行，喜欢的大多数歌都小众甚至冷门）想作长情且衷情的少女，温柔优雅的公主殿下。,即便我与全世界的规则标准不见容，我也要但凭自己心意塑造一盏恒星般的琉璃,5978629988.0,2,2023-09-18 10:31:00,2023,9,18,10,8506994664,
_言_叶,1418707554,0,2,360000,360100.0,,我身寄为天地客，料君沉浮人海中。,5978598584.0,2,2023-09-18 08:33:00,2023,9,18,8,1418707554,江西省
云山落暮,8317499969,0,0,0,100.0,,会被打动，那便是心还在。心在，便不是比干。,5978443970.0,2,2023-09-17 22:27:00,2023,9,17,22,8317499969,
cj即墨如雪,1758011334,0,0,530000,530100.0,,有的我扎根在戈壁，我走过村落，走过城镇，听见他们喊我蒲公英，我又留了长发，但我不再哭泣，等晚风再次轻抚我的脸颊，我会陪着你远行。,5978303486.0,3,2023-09-17 17:23:00,2023,9,17,17,1758011334,云南省
cj即墨如雪,1758011334,0,0,530000,530100.0,,我喜欢朝阳温柔，眷恋晚霞温柔，爱上月光清影，倾慕雨后初晴。每当晚风唤起虫鸣，你知道我有多想陪你去流浪啊，只是这天地无垠，每一束花开都被赋予了根系。唯有你不忍见我哭泣，你摇晃我的肩膀，我的发丝飘散在风里，化作一个个小小的我，你说要带我远行，我飞过高山，飞过河流，累了停在荒野，,5978298468.0,5,2023-09-17 17:07:00,2023,9,17,17,1758011334,云南省
珞麑柒,1666382824,0,2,0,100.0,故事外的人,是呀?,5977906670.0,2,2023-09-16 22:44:00,2023,9,16,22,1666382824,
三磷酸腺苷_33,1745217791,0,0,1000000,1007100.0,33,商连老师！,5977739579.0,3,2023-09-16 16:45:00,2023,9,16,16,1745217791,
今晚吃什么Rachel,401216971,0,2,0,100.0,,2023年9月15日，再临琉璃声,5977442604.0,8,2023-09-15 23:43:00,2023,9,15,23,401216971,
浮生若梦一场秋雨,1289360639,0,1,130000,130100.0,让我与你 重塑人间,我永远喜爱音乐与诗词,5977422213.0,2,2023-09-15 23:02:00,2023,9,15,23,1289360639,河北省
羽之本,3984021081,0,0,310000,310101.0,,真假的,5977095789.0,0,2023-09-15 06:24:00,2023,9,15,6,3984021081,上海市
孤竹流萤,633544996,23,2,510000,510100.0,琴瑟愿与，共沐春秋。,三专最爱的一首歌，词曲都很美，刚出来那会儿就一直单曲循环，2023了还是会被同一首歌打动,5977017738.0,3,2023-09-15 00:05:00,2023,9,15,0,633544996,四川省
风雨寒寒风雨,348891023,19,0,230000,230100.0,高考加油,凑个12306评论[大笑],5976515433.0,1,2023-09-13 20:33:00,2023,9,13,20,348891023,黑龙江省
伯阳a,5204656140,0,1,340000,341800.0,,邪淫破命破身破运，一生不遂心意，望及早回头，坚心戒色，多行善事。愿你健康快乐。,5976394655.0,1,2023-09-13 13:19:00,2023,9,13,13,5204656140,安徽省
阔步河山清旷,1815215077,0,0,130000,130100.0,,三专启动！,5975970026.0,1,2023-09-12 10:06:00,2023,9,12,10,1815215077,河北省
辰星下,1732700101,0,2,370000,370100.0,来做我的太阳,是谁2023还在听啊，是我,5975415658.0,3,2023-09-11 06:38:00,2023,9,11,6,1732700101,山东省
珞麑柒,1666382824,0,2,0,100.0,故事外的人,你会被音乐打动，被诗歌打动，如果有一天你不再被打动了，你就会死，被打动实在是太重要了,5974475151.0,16,2023-09-09 11:30:00,2023,9,9,11,1666382824,
晓星之时,2117458554,0,2,0,100.0,～～～,第12304楼,5974346506.0,2,2023-09-09 01:19:00,2023,9,9,1,2117458554,
晓星之时,2117458554,0,2,0,100.0,～～～,好听呀,5974346483.0,2,2023-09-09 01:18:00,2023,9,9,1,2117458554,
Yi种静,489021918,26,1,420000,420100.0,浮世万千，吾爱有三：日，月，卿。日为朝，月为暮，卿为，朝朝暮暮。浮世万千，不得有三：水中月，镜中花，梦中你。月可求，花可得，唯你，求不可得！,所以，琉璃一词还有什么有来吗？,5973822401.0,0,2023-09-07 23:53:00,2023,9,7,23,489021918,湖北省
Yi种静,489021918,26,1,420000,420100.0,浮世万千，吾爱有三：日，月，卿。日为朝，月为暮，卿为，朝朝暮暮。浮世万千，不得有三：水中月，镜中花，梦中你。月可求，花可得，唯你，求不可得！,一个琉璃是琉璃这个词；一个琉璃是琉璃这首歌[汗],5973820473.0,0,2023-09-07 23:52:00,2023,9,7,23,489021918,湖北省
云糕诗Pstil千禧,6300032030,0,0,0,100.0,“嗯嗯，我会在所有人看不见的地方，偷偷喜欢你，不为证明什么，只是我喜欢你”“心有所念和牵挂，我也就有勇气不再为情而困，所有诱惑我都不在意，我只在意你开心否呢”“我喜欢两个歌手，一个是邓紫棋，才华横溢开朗可爱，一个是要不要买菜，温柔忧郁主动天真”如果说我有什么话想对你说，她/他替我唱过了,其实，是交易思维在作祟。我们付出的时候渴望汇报，我们被付出的时候害怕被索取。内在缺失了太多无条件的爱，但我们不会相信爱,5973358560.0,2,2023-09-06 22:49:00,2023,9,6,22,6300032030,
#NAME?,5089341118,18,0,370000,370300.0,,要勇敢，加油,5973036320.0,4,2023-09-06 00:22:00,2023,9,6,0,5089341118,山东省
商陆梦醒尚山麓,1690119525,18,1,500000,500101.0,管甚月明归路远。,何必云泥，趣舍万殊罢了,5972004625.0,1,2023-09-03 20:39:00,2023,9,3,20,1690119525,重庆市
橙桜呀,1785835146,0,2,330000,330300.0,,还是好爱这首歌[憨笑],5971337813.0,4,2023-09-02 14:24:00,2023,9,2,14,1785835146,浙江省
Mu_Zai,1426101586,18,2,440000,445100.0,,“琉璃者 如你如歌”,5971240832.0,3,2023-09-02 10:46:00,2023,9,2,10,1426101586,广东省
Mu_Zai,1426101586,18,2,440000,445100.0,,临临的三专《琉璃》里的每首歌 各有各的深意在我看来  “白噪音”寓意着更好的自己 亦是对未来的期许  没有什么是可望不可及 只有你想不想而“琉璃”这首与专辑同名的曲子 寓意着勇敢 琉璃本易破碎 却因勇敢而坚韧 人生一路总会经历着被质疑、被谩骂 “一生奔赴一场大无畏梦境 世人轻慢或艳羡着你”,5971240812.0,12,2023-09-02 10:46:00,2023,9,2,10,1426101586,广东省
偶尔xiao失眠,8441536580,0,0,610000,610100.0,,同校 同级 同班 长思念 并肩走 永远是我们,5970911957.0,1,2023-09-01 20:20:00,2023,9,1,20,8441536580,陕西省
Apriori-,1834143221,0,2,0,100.0,此身此时此地~?,好听啊,5970641155.0,1,2023-09-01 10:39:00,2023,9,1,10,1834143221,
持续过的,6398468717,0,1,320000,320400.0,,好听,5969936284.0,2,2023-08-30 22:02:00,2023,8,30,22,6398468717,江苏省
莹萝姜姜,2017786088,19,2,440000,440100.0,,刚刚玩完这个本，玩的是洛千盈，这首歌太应景了,5968433568.0,0,2023-08-28 00:24:00,2023,8,28,0,2017786088,广东省
千影寒烟,1882523792,37,1,350000,350900.0,,好听,5968342192.0,1,2023-08-27 21:42:00,2023,8,27,21,1882523792,福建省
大橘为重190409,1795173464,0,1,360000,360200.0,,听着银临仙子的歌，感觉穿越到古代一样，阿不涉身其中,5967829694.0,3,2023-08-26 21:22:00,2023,8,26,21,1795173464,江西省
暨如一,328223213,22,2,0,100.0,韩文清的女朋友,琉璃真的是我人生里好多重要节点都在听的歌呀…,5967636285.0,20,2023-08-26 13:29:00,2023,8,26,13,328223213,
暨如一,328223213,22,2,0,100.0,韩文清的女朋友,在初逢灯火 在别时钟磬 自在随心,5967636243.0,2,2023-08-26 13:29:00,2023,8,26,13,328223213,
化妆师歌歌,1668105558,0,0,350000,350200.0,,码,5966713114.0,1,2023-08-24 22:09:00,2023,8,24,22,1668105558,福建省
本座没有得中二病,1507335625,0,2,0,100.0,来如雷霆收震怒，罢如江海凝清光,何谓枯荣又何谓云泥,5966473454.0,1,2023-08-24 14:28:00,2023,8,24,14,1507335625,
万山载雪渡月光-,1782947476,0,2,0,100.0,xD,突然发现对临子来说这可能是一首实验性很强的歌。,5964906384.0,3,2023-08-21 17:58:00,2023,8,21,17,1782947476,
写一封宇宙心事,3864944156,0,2,0,100.0,“填我十万八千梦”,彩云易散琉璃脆,5964818769.0,2,2023-08-21 14:21:00,2023,8,21,14,3864944156,
老娘天下最美你奈我何,1340352115,0,2,0,100.0,会有谁来救你逃出围城森罗，转身放把火。,竟然已经是很久之前的歌了,5964006984.0,4,2023-08-19 22:24:00,2023,8,19,22,1340352115,
水星逃客,3944463959,0,2,130000,130500.0,因为忍受着它的腐烂,琉璃居然都是三年前的歌了,5963540973.0,42,2023-08-19 00:11:00,2023,8,19,0,3944463959,河北省
寺千寸,2127411729,0,2,410000,411300.0,,感觉是一个小女孩与这个世界从初相识到在这个世界里自在独行，她是很爱这个世界本身的，只是受限于这个世界的人们制造的规则，她试着反抗用尽全力活出了自己的样子，自在而行，一如小时候不知道月亮是什么，却会在每个夜晚坠入她的眼眸，如今的她依旧赤诚，阴晴圆缺的月亮到了她眼底都很美，像她一样美,5963527514.0,24,2023-08-18 23:59:00,2023,8,18,23,2127411729,河南省
雨荷_MeGB,4990103087,23,0,440000,440100.0,,我知道的是郁夭夭，她还做过些银临别的歌词的解析。如果ta的和我的不一样的麻烦踢踢，我也想去听听嘿嘿嘿[呲牙],5960989452.0,0,2023-08-15 00:59:00,2023,8,15,0,4990103087,广东省
拜伦与济慈,591012935,0,2,350000,350200.0,我希望把灵魂寄寓其他，却只能得到一片空虚，一片冷寂。或许我的魂魄还是适合在自己的壳子里，而那些虚无的欢乐，也应该得到限制了。,这歌一开始听感觉普普通通，突然一个下午，走进歌里，,5959601437.0,2,2023-08-12 15:30:00,2023,8,12,15,591012935,福建省
南岳180830,1579215591,23,1,430000,430600.0,,d,5959585851.0,0,2023-08-12 14:42:00,2023,8,12,14,1579215591,湖南省
天將明YS,3397994055,21,1,460000,469032.0,一生奔赴一场大无畏梦境，世人轻慢或艳羡着你。,加一,5959147894.0,0,2023-08-11 18:59:00,2023,8,11,18,3397994055,海南省
姬金鱼草wyx,3221055909,16,2,640000,640400.0,,好听的,5958497002.0,0,2023-08-11 02:42:00,2023,8,11,2,3221055909,宁夏回族自治区
小太阳是你呀,477515114,0,2,0,100.0,,等四专等四专,5958332016.0,3,2023-08-10 21:41:00,2023,8,10,21,477515114,
z_csbf梦,5087772469,0,0,110000,110101.0,你从梦中走来，将我拉离这深渊,有时候总能结合自己身上发生的事在歌词中有新的体会。之前听这首歌的时候只觉得太好听了，银临子唱的太好了，直到这件事发生，对于我来说只觉得荒诞又幸运，但再听这首歌却感到无可言说的悲痛“奔赴一场大无畏梦境，世人轻慢或艳羡着你”可是我又该怎么入梦呢,5956506277.0,3,2023-08-07 20:48:00,2023,8,7,20,5087772469,北京市
云篱笙,305456115,0,2,310000,310101.0,,求[多多可怜],5955973078.0,0,2023-08-07 10:02:00,2023,8,7,10,305456115,上海市
君子有志,123164444,33,0,350000,350300.0,,莫哭,5954924125.0,0,2023-08-05 11:49:00,2023,8,5,11,123164444,福建省
_言_叶,1418707554,0,2,360000,360100.0,,这一生纵然跌宕，这世间纵然崎岖，这时代纵然更迭，琉璃初心仍会在心底绽放曙黎。,5953299772.0,3,2023-08-02 20:39:00,2023,8,2,20,1418707554,江西省
_言_叶,1418707554,0,2,360000,360100.0,,像青鸟振翼 越过荒原冻雨在金碧枷锁 在无垠天地 诉尽爱语＊不论是带着镣铐跳舞，还是在广阔舞台恣意发挥，都要全力以赴啊。,5951206889.0,14,2023-07-30 08:29:00,2023,7,30,8,1418707554,江西省
鸣珂Rachel,4990792968,0,1,0,100.0,,三周年快乐[憨笑],5949048300.0,7,2023-07-26 21:03:00,2023,7,26,21,4990792968,
studyhardforthedream,1401743455,0,1,0,100.0,,三周年前来打卡！,5948607491.0,2,2023-07-26 09:44:00,2023,7,26,9,1401743455,
眼中永远有星辰大海,1605548135,21,2,310000,310101.0,,今天三周年，打算单曲循环[色],5948581258.0,7,2023-07-26 08:17:00,2023,7,26,8,1605548135,上海市
firstkalista,353027370,22,0,360000,361000.0,,三年了,5948488507.0,2,2023-07-26 00:49:00,2023,7,26,0,353027370,江西省
天將明YS,3397994055,21,1,460000,469032.0,一生奔赴一场大无畏梦境，世人轻慢或艳羡着你。,明天三周年了[亲亲][亲亲][亲亲],5948274499.0,2,2023-07-25 18:45:00,2023,7,25,18,3397994055,海南省
一江春水37,3316208885,15,2,110000,110101.0,,我去看长江大桥的时候遇见暴雨，特别特别壮观,5948020178.0,0,2023-07-25 09:44:00,2023,7,25,9,3316208885,北京市
OracleNzr,1554386349,0,0,320000,320100.0,,咱们巧得很，6月我在北京出差一个月，回来南京，真的很湿闷，同等温度比北京出汗快得多。当然不同人体质不同，对热的体感不一样。不过南京678月暴雨倒是事实，对旅游行程还是会有影响的,5947636134.0,0,2023-07-24 17:26:00,2023,7,24,17,1554386349,江苏省
一江春水37,3316208885,15,2,110000,110101.0,,我今年暑假去南京了，感觉还行啊，比北京好多了,5947623909.0,0,2023-07-24 17:01:00,2023,7,24,17,3316208885,北京市
lead_DALZ,3934507761,0,2,650000,650100.0,微醺 氛围 喜欢 感觉重要,前奏好有意境，感觉在一片仙境,5947590229.0,2,2023-07-24 15:49:00,2023,7,24,15,3934507761,新疆维吾尔自治区
uni_一只黑土土,1857886397,0,2,1000000,1005500.0,人生不摆烂，快乐少一半,歌词真的太好了,5947054517.0,2,2023-07-23 17:56:00,2023,7,23,17,1857886397,
LovePoem--,503766773,0,0,0,100.0,,秣陵城 初夏夜,5946720171.0,4,2023-07-23 00:54:00,2023,7,23,0,503766773,
天水成碧是连青,565388477,0,0,0,100.0,牌不在多，一将成名。水不在深，卧龙则灵。斯是连弩，惟吾连营。太狠上界绿，草色陆连青。谈笑有李儒，往来无白丁。可以调素琴，阅金经。无丝竹之乱耳，无国色之劳形。南阳诸葛庐，西蜀子云亭。刘封云：何罪之有？,在大报恩寺琉璃塔上听此曲。真是浮屠塔宝铎和鸣。,5945835784.0,36,2023-07-21 15:42:00,2023,7,21,15,565388477,
龙魂傲剑,1818937249,0,1,350000,350200.0,,灰原穷夺妻之恨[多多耍酷],5945451127.0,4,2023-07-20 22:41:00,2023,7,20,22,1818937249,福建省
无论什么角色,1393362650,0,0,360000,360400.0,,喜欢临姐[爱心]，当时听临姐的《琉璃》在作文用了一个琉璃的比喻，自认比较出彩，拿了50分哈哈哈,5945437096.0,5,2023-07-20 22:18:00,2023,7,20,22,1393362650,江西省
_言_叶,1418707554,0,2,360000,360100.0,,喜欢《撒野》里的这句：我讨厌有人为我牺牲  为我放弃什么  我不需要  你走你的路 不要停  你懂吗  我本来是淋雨的  你非要给我撑伞  我会走不快  你也会淋湿   不需要任何人为我做任何事   因为不想听到别人对我说   为了你怎样怎样   你该怎么样做就保持原样  还是做自己   不要因为有了我的出现,5945434045.0,30,2023-07-20 22:10:00,2023,7,20,22,1418707554,江西省
汋析,430720260,0,2,330000,330400.0,,我没看懂?,5945342531.0,0,2023-07-20 19:34:00,2023,7,20,19,430720260,浙江省
汋析,430720260,0,2,330000,330400.0,,呜呜，最好哭的是在墓前说会在天黑前回家[流泪],5945335649.0,0,2023-07-20 19:26:00,2023,7,20,19,430720260,浙江省
悼川,7879768796,1,1,370000,370200.0,十万里海天一色，耀九州光华,唉！婉璃……,5945037746.0,1,2023-07-20 12:42:00,2023,7,20,12,7879768796,山东省
月照梅笛,254514100,0,2,110000,110101.0,,是呀，所以在黑暗无意义的时期很受这首歌鼓舞[爱心],5944816335.0,1,2023-07-20 08:22:00,2023,7,20,8,254514100,北京市
夜倩曲,5089876325,0,0,330000,330400.0,,锁定坐标：嘉兴？,5944555776.0,0,2023-07-19 20:20:00,2023,7,19,20,5089876325,浙江省
渴望英语垂怜,3366995936,16,2,0,100.0,易得无价宝，难得有情郎。,捞,5943595514.0,0,2023-07-18 11:17:00,2023,7,18,11,3366995936,
哆啦啰嗦,5062545851,17,2,320000,320100.0,,在每一次遇见挫折，每一次不敢前进，每一次自我怀疑···的时候，都会点开琉璃，谢谢你给我带来的勇气。高考倒计时326天，我怀揣着一腔勇气奔赴我的大无畏梦境。愿诸事顺意，百无禁忌。,5942376188.0,5,2023-07-16 16:29:00,2023,7,16,16,5062545851,江苏省
央央的海洋,609368986,18,2,430000,430100.0,,重新听还是很想哭[流泪],5942205311.0,3,2023-07-16 10:32:00,2023,7,16,10,609368986,湖南省
小乐的V仔兽e,4905639902,19,1,510000,510600.0,其实我是一只附身在v仔兽身上的波加曼,这个专辑里临姐最喜欢的一首,5940991441.0,2,2023-07-14 14:12:00,2023,7,14,14,4905639902,四川省
